Postulante 754,ORDINARIO,6.856,NO ALCANZÓ VACANTE,FIC
Postulante 755,ORDINARIO,2.820,NO ALCANZÓ VACANTE,FIC
Postulante 756,ORDINARIO,2.148,NO ALCANZÓ VACANTE,FIC
Postulante 757,ORDINARIO,2.480,NO ALCANZÓ VACANTE,FIC
Postulante 758,ORDINARIO,5.390,NO ALCANZÓ VACANTE,FIC
Postulante 759,ORDINARIO,4.310,NO ALCANZÓ VACANTE,FIC
Postulante 760,ORDINARIO,6.681,NO ALCANZÓ VACANTE,FIC
Postulante 761,ORDINARIO,2.780,NO ALCANZÓ VACANTE,FIC
Postulante 762,ORDINARIO,2.269,NO ALCANZÓ VACANTE,FIC
Postulante 763,ORDINARIO,12.881,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 764,ORDINARIO,3.952,NO ALCANZÓ VACANTE,FIC
Postulante 765,ORDINARIO,4.116,NO ALCANZÓ VACANTE,FIC
Postulante 766,ORDINARIO,1.086,NO ALCANZÓ VACANTE,FIC
Postulante 767,ORDINARIO,5.120,NO ALCANZÓ VACANTE,FIC
Postulante 768,ORDINARIO,3.231,NO ALCANZÓ VACANTE,FIC
Postulante 769,ORDINARIO,8.644,NO ALCANZÓ VACANTE,FIC
Postulante 770,ORDINARIO,6.404,NO ALCANZÓ VACANTE,FIC
Postulante 771,ORDINARIO,11.542,NO ALCANZÓ VACANTE,FIC
Postulante 772,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),10.275,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 773,ORDINARIO,6.441,NO ALCANZÓ VACANTE,FIC
Postulante 774,ORDINARIO,8.296,NO ALCANZÓ VACANTE,FIC
Postulante 775,ORDINARIO,5.578,NO ALCANZÓ VACANTE,FIC
Postulante 776,ORDINARIO,2.857,NO ALCANZÓ VACANTE,FIC
Postulante 777,ORDINARIO,8.868,NO ALCANZÓ VACANTE,FIC
Postulante 778,ORDINARIO,2.241,NO ALCANZÓ VACANTE,FIC
Postulante 779,ORDINARIO,11.493,NO ALCANZÓ VACANTE,FIC
Postulante 780,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,4.262,NO ALCANZÓ VACANTE,FIC
Postulante 781,ORDINARIO,10.496,NO ALCANZÓ VACANTE,FIC
Postulante 782,ORDINARIO,4.696,NO ALCANZÓ VACANTE,FIC
Postulante 783,ORDINARIO,10.651,NO ALCANZÓ VACANTE,FIC
Postulante 784,ORDINARIO,12.334,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 785,ORDINARIO,4.184,NO ALCANZÓ VACANTE,FIC
Postulante 786,ORDINARIO,4.243,NO ALCANZÓ VACANTE,FIC
Postulante 787,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,8.508,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 788,ORDINARIO,3.247,NO ALCANZÓ VACANTE,FIC
Postulante 789,ORDINARIO,8.365,NO ALCANZÓ VACANTE,FIC
Postulante 790,ORDINARIO,9.136,NO ALCANZÓ VACANTE,FIC
Postulante 791,ORDINARIO,12.450,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 792,ORDINARIO,14.716,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 793,ORDINARIO,8.399,NO ALCANZÓ VACANTE,FIC
Postulante 794,ORDINARIO,10.089,NO ALCANZÓ VACANTE,FIC
Postulante 795,ORDINARIO,7.422,NO ALCANZÓ VACANTE,FIC
Postulante 796,ORDINARIO,6.544,NO ALCANZÓ VACANTE,FIC
Postulante 797,EXTRAORDINARIO 1 - VICTIMAS DEL TERRORISMO (continuar estudios),11.800,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 798,ORDINARIO,0.780,NO ALCANZÓ VACANTE,FIC
Postulante 799,ORDINARIO,6.671,NO ALCANZÓ VACANTE,FIC
Postulante 800,ORDINARIO,6.410,NO ALCANZÓ VACANTE,FIC
Postulante 801,ORDINARIO,10.736,NO ALCANZÓ VACANTE,FIC
Postulante 802,ORDINARIO,10.823,NO ALCANZÓ VACANTE,FIC
Postulante 803,ORDINARIO,4.031,NO ALCANZÓ VACANTE,FIC
Postulante 804,ORDINARIO,9.565,NO ALCANZÓ VACANTE,FIC
Postulante 805,ORDINARIO,6.569,NO ALCANZÓ VACANTE,FIC
Postulante 806,ORDINARIO,5.361,NO ALCANZÓ VACANTE,FIC
Postulante 807,ORDINARIO,7.826,NO ALCANZÓ VACANTE,FIC
Postulante 808,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,3.594,NO ALCANZÓ VACANTE,FIC
Postulante 809,ORDINARIO,2.959,NO ALCANZÓ VACANTE,FIC
Postulante 810,ORDINARIO,9.298,NO ALCANZÓ VACANTE,FIC
Postulante 811,ORDINARIO,10.273,NO ALCANZÓ VACANTE,FIC
Postulante 812,ORDINARIO,9.945,NO ALCANZÓ VACANTE,FIC
Postulante 813,ORDINARIO,5.996,NO ALCANZÓ VACANTE,FIC
Postulante 814,ORDINARIO,8.047,NO ALCANZÓ VACANTE,FIC
Postulante 815,ORDINARIO,9.818,NO ALCANZÓ VACANTE,FIC
Postulante 816,ORDINARIO,4.416,NO ALCANZÓ VACANTE,FIC
Postulante 817,ORDINARIO,11.482,NO ALCANZÓ VACANTE,FIC
Postulante 818,ORDINARIO,9.550,NO ALCANZÓ VACANTE,FIC
Postulante 819,ORDINARIO,3.833,NO ALCANZÓ VACANTE,FIC
Postulante 820,ORDINARIO,2.120,NO ALCANZÓ VACANTE,FIC
Postulante 821,ORDINARIO,1.565,NO ALCANZÓ VACANTE,FIC
Postulante 822,ORDINARIO,9.294,NO ALCANZÓ VACANTE,FIC
Postulante 823,ORDINARIO,3.649,NO ALCANZÓ VACANTE,FIC
Postulante 824,ORDINARIO,4.288,NO ALCANZÓ VACANTE,FIC
Postulante 825,ORDINARIO,2.878,NO ALCANZÓ VACANTE,FIC
Postulante 826,ORDINARIO,9.103,NO ALCANZÓ VACANTE,FIC
Postulante 827,ORDINARIO,3.748,NO ALCANZÓ VACANTE,FIC
Postulante 828,ORDINARIO,8.200,NO ALCANZÓ VACANTE,FIC
Postulante 829,ORDINARIO,5.133,NO ALCANZÓ VACANTE,FIC
Postulante 830,ORDINARIO,7.337,NO ALCANZÓ VACANTE,FIC
Postulante 831,ORDINARIO,14.372,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 832,ORDINARIO,5.669,NO ALCANZÓ VACANTE,FIC
Postulante 833,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),4.333,NO ALCANZÓ VACANTE,FIC
Postulante 834,ORDINARIO,3.729,NO ALCANZÓ VACANTE,FIC
Postulante 835,ORDINARIO,10.117,NO ALCANZÓ VACANTE,FIC
Postulante 836,ORDINARIO,11.493,NO ALCANZÓ VACANTE,FIC
Postulante 837,ORDINARIO,6.834,NO ALCANZÓ VACANTE,FIC
Postulante 838,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,10.801,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 839,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,13.177,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 840,ORDINARIO,4.463,NO ALCANZÓ VACANTE,FIC
Postulante 841,ORDINARIO,7.150,NO ALCANZÓ VACANTE,FIC
Postulante 842,ORDINARIO,10.449,NO ALCANZÓ VACANTE,FIC
Postulante 843,ORDINARIO,11.219,NO ALCANZÓ VACANTE,FIC
Postulante 844,ORDINARIO,3.018,NO ALCANZÓ VACANTE,FIC
Postulante 845,ORDINARIO,3.297,NO ALCANZÓ VACANTE,FIC
Postulante 846,ORDINARIO,9.892,NO ALCANZÓ VACANTE,FIC
Postulante 847,ORDINARIO,12.557,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 848,ORDINARIO,7.377,NO ALCANZÓ VACANTE,FIC
Postulante 849,ORDINARIO,6.302,NO ALCANZÓ VACANTE,FIC
Postulante 850,ORDINARIO,2.750,NO ALCANZÓ VACANTE,FIC
Postulante 851,ORDINARIO,3.894,NO ALCANZÓ VACANTE,FIC
Postulante 852,ORDINARIO,3.651,NO ALCANZÓ VACANTE,FIC
Postulante 853,ORDINARIO,10.110,NO ALCANZÓ VACANTE,FIC
Postulante 854,ORDINARIO,3.863,NO ALCANZÓ VACANTE,FIC
Postulante 855,ORDINARIO,9.396,NO ALCANZÓ VACANTE,FIC
Postulante 856,ORDINARIO,7.467,NO ALCANZÓ VACANTE,FIC
Postulante 857,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIC
Postulante 858,ORDINARIO,12.879,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 859,ORDINARIO,5.352,NO ALCANZÓ VACANTE,FIC
Postulante 860,ORDINARIO,2.333,NO ALCANZÓ VACANTE,FIC
Postulante 861,ORDINARIO,13.579,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 862,ORDINARIO,9.829,NO ALCANZÓ VACANTE,FIC
Postulante 863,ORDINARIO,5.314,NO ALCANZÓ VACANTE,FIC
Postulante 864,ORDINARIO,10.509,NO ALCANZÓ VACANTE,FIC
Postulante 865,ORDINARIO,3.693,NO ALCANZÓ VACANTE,FIC
Postulante 866,ORDINARIO,8.829,NO ALCANZÓ VACANTE,FIC
Postulante 867,ORDINARIO,3.239,NO ALCANZÓ VACANTE,FIC
Postulante 868,ORDINARIO,8.476,NO ALCANZÓ VACANTE,FIC
Postulante 869,ORDINARIO,10.943,NO ALCANZÓ VACANTE,FIC
Postulante 870,ORDINARIO,11.648,NO ALCANZÓ VACANTE,FIC
Postulante 871,ORDINARIO,11.510,NO ALCANZÓ VACANTE,FIC
Postulante 872,ORDINARIO,5.315,NO ALCANZÓ VACANTE,FIC
Postulante 873,ORDINARIO,14.981,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 874,ORDINARIO,11.292,NO ALCANZÓ VACANTE,FIC
Postulante 875,ORDINARIO,4.599,NO ALCANZÓ VACANTE,FIC
Postulante 876,ORDINARIO,5.034,NO ALCANZÓ VACANTE,FIC
Postulante 877,ORDINARIO,11.442,NO ALCANZÓ VACANTE,FIC
Postulante 878,ORDINARIO,4.817,NO ALCANZÓ VACANTE,FIC
Postulante 879,ORDINARIO,6.518,NO ALCANZÓ VACANTE,FIC
Postulante 880,ORDINARIO,4.388,NO ALCANZÓ VACANTE,FIC
Postulante 881,ORDINARIO,3.195,NO ALCANZÓ VACANTE,FIC
Postulante 882,ORDINARIO,11.804,NO ALCANZÓ VACANTE,FIC
Postulante 883,ORDINARIO,11.567,NO ALCANZÓ VACANTE,FIC
Postulante 884,ORDINARIO,4.496,NO ALCANZÓ VACANTE,FIC
Postulante 885,ORDINARIO,3.666,NO ALCANZÓ VACANTE,FIC
Postulante 886,ORDINARIO,4.652,NO ALCANZÓ VACANTE,FIC
Postulante 887,ORDINARIO,4.541,NO ALCANZÓ VACANTE,FIC
Postulante 888,ORDINARIO,5.282,NO ALCANZÓ VACANTE,FIC
Postulante 889,ORDINARIO,7.744,NO ALCANZÓ VACANTE,FIC
Postulante 890,ORDINARIO,6.044,NO ALCANZÓ VACANTE,FIC
Postulante 891,ORDINARIO,5.090,NO ALCANZÓ VACANTE,FIC
Postulante 892,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,7.020,NO ALCANZÓ VACANTE,FIC
Postulante 893,ORDINARIO,7.134,NO ALCANZÓ VACANTE,FIC
Postulante 894,ORDINARIO,7.286,NO ALCANZÓ VACANTE,FIC
Postulante 895,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,7.744,NO ALCANZÓ VACANTE,FIC
Postulante 896,ORDINARIO,4.245,NO ALCANZÓ VACANTE,FIC
Postulante 897,ORDINARIO,8.483,NO ALCANZÓ VACANTE,FIC
Postulante 898,ORDINARIO,1.900,NO ALCANZÓ VACANTE,FIC
Postulante 899,ORDINARIO,6.147,NO ALCANZÓ VACANTE,FIC
Postulante 900,ORDINARIO,8.231,NO ALCANZÓ VACANTE,FIC
Postulante 901,ORDINARIO,14.272,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 902,ORDINARIO,7.261,NO ALCANZÓ VACANTE,FIC
Postulante 903,ORDINARIO,13.537,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 904,ORDINARIO,8.936,NO ALCANZÓ VACANTE,FIC
Postulante 905,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),9.614,NO ALCANZÓ VACANTE,FIC
Postulante 906,ORDINARIO,9.953,NO ALCANZÓ VACANTE,FIC
Postulante 907,ORDINARIO,2.977,NO ALCANZÓ VACANTE,FIC
Postulante 908,ORDINARIO,10.876,NO ALCANZÓ VACANTE,FIC
Postulante 909,ORDINARIO,3.751,NO ALCANZÓ VACANTE,FIC
Postulante 910,ORDINARIO,10.838,NO ALCANZÓ VACANTE,FIC
Postulante 911,ORDINARIO,2.826,NO ALCANZÓ VACANTE,FIC
Postulante 912,ORDINARIO,4.177,NO ALCANZÓ VACANTE,FIC
Postulante 913,ORDINARIO,10.209,NO ALCANZÓ VACANTE,FIC
Postulante 914,ORDINARIO,8.943,NO ALCANZÓ VACANTE,FIC
Postulante 915,ORDINARIO,7.154,NO ALCANZÓ VACANTE,FIC
Postulante 916,ORDINARIO,12.344,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 917,ORDINARIO,6.302,NO ALCANZÓ VACANTE,FIC
Postulante 918,ORDINARIO,5.860,NO ALCANZÓ VACANTE,FIC
Postulante 919,ORDINARIO,5.368,NO ALCANZÓ VACANTE,FIC
Postulante 920,ORDINARIO,7.584,NO ALCANZÓ VACANTE,FIC
Postulante 921,ORDINARIO,4.260,NO ALCANZÓ VACANTE,FIC
Postulante 922,ORDINARIO,4.067,NO ALCANZÓ VACANTE,FIC
Postulante 923,ORDINARIO,11.797,NO ALCANZÓ VACANTE,FIC
Postulante 924,ORDINARIO,5.316,NO ALCANZÓ VACANTE,FIC
Postulante 925,ORDINARIO,9.707,NO ALCANZÓ VACANTE,FIC
Postulante 926,ORDINARIO,4.018,NO ALCANZÓ VACANTE,FIC
Postulante 927,ORDINARIO,3.063,NO ALCANZÓ VACANTE,FIC
Postulante 928,ORDINARIO,14.131,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 929,ORDINARIO,4.291,NO ALCANZÓ VACANTE,FIC
Postulante 930,ORDINARIO,4.114,NO ALCANZÓ VACANTE,FIC
Postulante 931,ORDINARIO,3.148,NO ALCANZÓ VACANTE,FIC
Postulante 932,ORDINARIO,10.552,NO ALCANZÓ VACANTE,FIC
Postulante 933,ORDINARIO,10.278,NO ALCANZÓ VACANTE,FIC
Postulante 934,ORDINARIO,5.976,NO ALCANZÓ VACANTE,FIC
Postulante 935,ORDINARIO,8.564,NO ALCANZÓ VACANTE,FIC
Postulante 936,ORDINARIO,11.651,NO ALCANZÓ VACANTE,FIC
Postulante 937,ORDINARIO,3.745,NO ALCANZÓ VACANTE,FIC
Postulante 938,ORDINARIO,9.193,NO ALCANZÓ VACANTE,FIC
Postulante 939,ORDINARIO,2.917,NO ALCANZÓ VACANTE,FIC
Postulante 940,ORDINARIO,13.583,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 941,ORDINARIO,12.130,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 942,ORDINARIO,7.108,NO ALCANZÓ VACANTE,FIC
Postulante 943,ORDINARIO,3.464,NO ALCANZÓ VACANTE,FIC
Postulante 944,ORDINARIO,7.653,NO ALCANZÓ VACANTE,FIC
Postulante 945,ORDINARIO,4.357,NO ALCANZÓ VACANTE,FIC
Postulante 946,ORDINARIO,7.958,NO ALCANZÓ VACANTE,FIC
Postulante 947,ORDINARIO,11.898,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 948,ORDINARIO,5.963,NO ALCANZÓ VACANTE,FIC
Postulante 949,ORDINARIO,14.033,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 950,ORDINARIO,11.926,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 951,ORDINARIO,7.758,NO ALCANZÓ VACANTE,FIC
Postulante 952,ORDINARIO,11.225,NO ALCANZÓ VACANTE,FIC
Postulante 953,ORDINARIO,9.403,NO ALCANZÓ VACANTE,FIC
Postulante 954,ORDINARIO,10.442,NO ALCANZÓ VACANTE,FIC
Postulante 955,ORDINARIO,5.358,NO ALCANZÓ VACANTE,FIC
Postulante 956,ORDINARIO,1.904,NO ALCANZÓ VACANTE,FIC
Postulante 957,ORDINARIO,7.333,NO ALCANZÓ VACANTE,FIC
Postulante 958,ORDINARIO,6.508,NO ALCANZÓ VACANTE,FIC
Postulante 959,ORDINARIO,2.880,NO ALCANZÓ VACANTE,FIC
Postulante 960,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,8.546,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 961,ORDINARIO,6.600,NO ALCANZÓ VACANTE,FIC
Postulante 962,ORDINARIO,8.332,NO ALCANZÓ VACANTE,FIC
Postulante 963,ORDINARIO,4.647,NO ALCANZÓ VACANTE,FIC
Postulante 964,ORDINARIO,11.586,NO ALCANZÓ VACANTE,FIC
Postulante 965,ORDINARIO,4.809,NO ALCANZÓ VACANTE,FIC
Postulante 966,ORDINARIO,14.116,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 967,ORDINARIO,8.010,NO ALCANZÓ VACANTE,FIC
Postulante 968,ORDINARIO,2.934,NO ALCANZÓ VACANTE,FIC
Postulante 969,ORDINARIO,3.908,NO ALCANZÓ VACANTE,FIC
Postulante 970,ORDINARIO,9.514,NO ALCANZÓ VACANTE,FIC
Postulante 971,ORDINARIO,8.110,NO ALCANZÓ VACANTE,FIC
Postulante 972,ORDINARIO,3.575,NO ALCANZÓ VACANTE,FIC
Postulante 973,ORDINARIO,1.589,NO ALCANZÓ VACANTE,FIC
Postulante 974,ORDINARIO,3.119,NO ALCANZÓ VACANTE,FIC
Postulante 975,ORDINARIO,9.636,NO ALCANZÓ VACANTE,FIC
Postulante 976,ORDINARIO,5.256,NO ALCANZÓ VACANTE,FIC
Postulante 977,ORDINARIO,4.301,NO ALCANZÓ VACANTE,FIC
Postulante 978,ORDINARIO,9.122,NO ALCANZÓ VACANTE,FIC
Postulante 979,ORDINARIO,12.354,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 980,ORDINARIO,12.924,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 981,ORDINARIO,13.220,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 982,ORDINARIO,1.973,NO ALCANZÓ VACANTE,FIC
Postulante 983,ORDINARIO,3.673,NO ALCANZÓ VACANTE,FIC
Postulante 984,ORDINARIO,11.339,NO ALCANZÓ VACANTE,FIC
Postulante 985,ORDINARIO,9.221,NO ALCANZÓ VACANTE,FIC
Postulante 986,ORDINARIO,10.804,NO ALCANZÓ VACANTE,FIC
Postulante 987,ORDINARIO,10.526,NO ALCANZÓ VACANTE,FIC
Postulante 988,ORDINARIO,4.783,NO ALCANZÓ VACANTE,FIC
Postulante 989,ORDINARIO,7.805,NO ALCANZÓ VACANTE,FIC
Postulante 990,ORDINARIO,7.331,NO ALCANZÓ VACANTE,FIC
Postulante 991,ORDINARIO,2.426,NO ALCANZÓ VACANTE,FIC
Postulante 992,ORDINARIO,10.381,NO ALCANZÓ VACANTE,FIC
Postulante 993,ORDINARIO,14.975,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 994,ORDINARIO,5.439,NO ALCANZÓ VACANTE,FIC
Postulante 995,ORDINARIO,5.785,NO ALCANZÓ VACANTE,FIC
Postulante 996,ORDINARIO,4.367,NO ALCANZÓ VACANTE,FIC
Postulante 997,ORDINARIO,11.032,NO ALCANZÓ VACANTE,FIC
Postulante 998,ORDINARIO,3.241,NO ALCANZÓ VACANTE,FIC
Postulante 999,ORDINARIO,3.834,NO ALCANZÓ VACANTE,FIC
Postulante 1000,ORDINARIO,4.180,NO ALCANZÓ VACANTE,FIC
Postulante 1001,ORDINARIO,2.400,NO ALCANZÓ VACANTE,FIC
Postulante 1002,ORDINARIO,4.498,NO ALCANZÓ VACANTE,FIC
Postulante 1003,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,7.414,NO ALCANZÓ VACANTE,FIC
Postulante 1004,ORDINARIO,1.576,NO ALCANZÓ VACANTE,FIC
Postulante 1005,ORDINARIO,1.594,NO ALCANZÓ VACANTE,FIC
Postulante 1006,ORDINARIO,10.476,NO ALCANZÓ VACANTE,FIC
Postulante 1007,ORDINARIO,7.846,NO ALCANZÓ VACANTE,FIC
Postulante 1008,ORDINARIO,8.667,NO ALCANZÓ VACANTE,FIC
Postulante 1009,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIC
Postulante 1010,ORDINARIO,8.145,NO ALCANZÓ VACANTE,FIC
Postulante 1011,ORDINARIO,14.928,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1012,ORDINARIO,3.627,NO ALCANZÓ VACANTE,FIC
Postulante 1013,ORDINARIO,6.549,NO ALCANZÓ VACANTE,FIC
Postulante 1014,ORDINARIO,8.059,NO ALCANZÓ VACANTE,FIC
Postulante 1015,ORDINARIO,7.064,NO ALCANZÓ VACANTE,FIC
Postulante 1016,ORDINARIO,13.208,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1017,ORDINARIO,8.302,NO ALCANZÓ VACANTE,FIC
Postulante 1018,ORDINARIO,10.988,NO ALCANZÓ VACANTE,FIC
Postulante 1019,ORDINARIO,9.587,NO ALCANZÓ VACANTE,FIC
Postulante 1020,ORDINARIO,12.166,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1021,ORDINARIO,4.983,NO ALCANZÓ VACANTE,FIC
Postulante 1022,ORDINARIO,14.375,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1023,ORDINARIO,5.814,NO ALCANZÓ VACANTE,FIC
Postulante 1024,ORDINARIO,7.733,NO ALCANZÓ VACANTE,FIC
Postulante 1025,ORDINARIO,13.836,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1026,ORDINARIO,10.188,NO ALCANZÓ VACANTE,FIC
Postulante 1027,ORDINARIO,3.148,NO ALCANZÓ VACANTE,FIC
Postulante 1028,ORDINARIO,9.896,NO ALCANZÓ VACANTE,FIC
Postulante 1029,ORDINARIO,10.412,NO ALCANZÓ VACANTE,FIC
Postulante 1030,ORDINARIO,1.659,NO ALCANZÓ VACANTE,FIC
Postulante 1031,ORDINARIO,7.631,NO ALCANZÓ VACANTE,FIC
Postulante 1032,ORDINARIO,8.835,NO ALCANZÓ VACANTE,FIC
Postulante 1033,ORDINARIO,9.747,NO ALCANZÓ VACANTE,FIC
Postulante 1034,ORDINARIO,8.714,NO ALCANZÓ VACANTE,FIC
Postulante 1035,ORDINARIO,14.275,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1036,ORDINARIO,2.487,NO ALCANZÓ VACANTE,FIC
Postulante 1037,ORDINARIO,5.784,NO ALCANZÓ VACANTE,FIC
Postulante 1038,ORDINARIO,3.851,NO ALCANZÓ VACANTE,FIC
Postulante 1039,ORDINARIO,12.237,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1040,ORDINARIO,10.096,NO ALCANZÓ VACANTE,FIC
Postulante 1041,ORDINARIO,4.635,NO ALCANZÓ VACANTE,FIC
Postulante 1042,ORDINARIO,7.968,NO ALCANZÓ VACANTE,FIC
Postulante 1043,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIC
Postulante 1044,ORDINARIO,6.960,NO ALCANZÓ VACANTE,FIC
Postulante 1045,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),0.000,NO ALCANZÓ VACANTE,FIC
Postulante 1046,ORDINARIO,12.646,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1047,ORDINARIO,2.409,NO ALCANZÓ VACANTE,FIC
Postulante 1048,ORDINARIO,5.106,NO ALCANZÓ VACANTE,FIC
Postulante 1049,ORDINARIO,12.943,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1050,ORDINARIO,12.681,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1051,ORDINARIO,1.992,NO ALCANZÓ VACANTE,FIC
Postulante 1052,ORDINARIO,4.444,NO ALCANZÓ VACANTE,FIC
Postulante 1053,ORDINARIO,3.237,NO ALCANZÓ VACANTE,FIC
Postulante 1054,ORDINARIO,4.384,NO ALCANZÓ VACANTE,FIC
Postulante 1055,ORDINARIO,8.014,NO ALCANZÓ VACANTE,FIC
Postulante 1056,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIC
Postulante 1057,ORDINARIO,3.954,NO ALCANZÓ VACANTE,FIC
Postulante 1058,ORDINARIO,5.602,NO ALCANZÓ VACANTE,FIC
Postulante 1059,ORDINARIO,4.300,NO ALCANZÓ VACANTE,FIC
Postulante 1060,ORDINARIO,12.495,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1061,ORDINARIO,4.841,NO ALCANZÓ VACANTE,FIC
Postulante 1062,ORDINARIO,12.572,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1063,ORDINARIO,3.744,NO ALCANZÓ VACANTE,FIC
Postulante 1064,ORDINARIO,9.646,NO ALCANZÓ VACANTE,FIC
Postulante 1065,ORDINARIO,2.538,NO ALCANZÓ VACANTE,FIC
Postulante 1066,ORDINARIO,0.000,NO ALCANZÓ VACANTE,FIC
Postulante 1067,ORDINARIO,7.013,NO ALCANZÓ VACANTE,FIC
Postulante 1068,ORDINARIO,6.912,NO ALCANZÓ VACANTE,FIC
Postulante 1069,ORDINARIO,2.076,NO ALCANZÓ VACANTE,FIC
Postulante 1070,ORDINARIO,2.098,NO ALCANZÓ VACANTE,FIC
Postulante 1071,ORDINARIO,3.215,NO ALCANZÓ VACANTE,FIC
Postulante 1072,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,6.870,NO ALCANZÓ VACANTE,FIC
Postulante 1073,ORDINARIO,4.912,NO ALCANZÓ VACANTE,FIC
Postulante 1074,ORDINARIO,10.523,NO ALCANZÓ VACANTE,FIC
Postulante 1075,ORDINARIO,6.403,NO ALCANZÓ VACANTE,FIC
Postulante 1076,ORDINARIO,3.928,NO ALCANZÓ VACANTE,FIC
Postulante 1077,ORDINARIO,9.364,NO ALCANZÓ VACANTE,FIC
Postulante 1078,ORDINARIO,10.559,NO ALCANZÓ VACANTE,FIC
Postulante 1079,ORDINARIO,7.147,NO ALCANZÓ VACANTE,FIC
Postulante 1080,EXTRAORDINARIO 1 - DOS PRIMEROS ALUMNOS,11.066,ALCANZÓ VACANTE A: INGENIERÍA CIVIL,FIC
Postulante 1081,ORDINARIO,4.218,NO ALCANZÓ VACANTE,FIC
Postulante 1082,ORDINARIO,6.466,NO ALCANZÓ VACANTE,FIC
Postulante 1083,EXTRAORDINARIO 1 - VÍCTIMA DEL TERRORISMO (iniciar estudios),1.311,NO ALCANZÓ VACANTE,FIC
